customer_id,articles
db1bf02bb8f1e82de0f41bc43a613b18025f94c176078ab1c9c182103019502d,[784245009 934053001 784247008]
db74f6e9ba8c1354b107118c01b9ef8fe128fa48059ef8b32abcc0ac7d524768,[621381016 706016001]
dbbac4d2eaa11dde2b270f53ef37bf4320e7945cc4f9488749025861be75c7d3,[880821001 806388003 194037001 456163060 817736004 826508003 568601007]
dc60b399132d5773bf6fa397420dd79912a9a490080da5f9307384b55ec3f808,"[559630003 718278004 700701002 738713029 841298001 711053026 878629003
 770315006 516000001 715624052 677930031 718278002 748355012 875082003]"
dd7b74c29cc16f89fa5e67117cbaf78ef8221654e266698e3c5af5ba32a328d5,[874113005 706016002 573085028 850917001]
de579a9557b07bfeb8d8ecbafbf6d6b1cef1ad5fbad51c68cd6acab809276399,[827635001]
df3ce29d5857384bc72a7a0880b194b3e385a4112a8388b295e12588aa0a4365,[902388001 863595001]
e14e56d5c2f85bb96816ce7f1a770fd76b077347778492e0a7a91cdf3c74314d,"[842000003 822115004 760084003 767862005 895836003 824997001 827968022
 717490010]"
e17f43a66c89141709bba5f9c1ed0603e875a6f231903d3cfde2e29bd8da9365,[882882005 882882005 903994001]
e22521c942521bf0bb0c2e705927bd3e4aa4874390d9a7320b9971cdd901bf4a,[884668002]
e290e63af29c2033cb6fc55df44d5044c233749840a36208e25ad3e737288ded,[910451001 845790001 751664001 760084003 189616001 570189010 845790001]
e29f46e2ed9f5c810ced359a33c47ce03d7f04b9b3908e9b8a55fb89a4ef2b7e,[872537004]
e2e7f9d0d228e0a50cda5709f8d607a113ca623f167897ab0fe6034a50152ffe,[739362001 792469012 719957018 505882002]
e2fb1ad769f857aa2c2c5ead08e3767415193986577a2a3547791e3cb623f49e,"[892311001 906653001 906653001 910160002 863753004 871710010 806388018
 894668002 714790020]"
e3c812693f92276b68399de6b5816dd792905095ed541716d41fdfd236205374,[890369001]
e41ff8319acf98b560b3248bd0c47f9bc2aa535f8cd89de464ddf700833212a4,[711053003 794575001]
e44ac14f6f0e9b18d96701664f92f82d8001c365178c262d8cb301d7cdda23c3,[915529005]
e4eb7bbea38c1d59b5421160172b0d4f8b04fbc5c0e1ce3b855351e2962342c9,[864216001 863646004]
e5a4381c3b7857688e4c439a30e3ac691f8d92610bf8fb9d6a17085f11a507ea,[850917001 850917001]
e5d7420ff0b8de555e3c5e92b9a817036b10eed77c8261e068148195d4bc6e69,[909371001]
e5d828ae14afd1b049c60747d1ac05eff73b7fee3b55ea1d46e0300c1ff81325,[910264001 889540001]
e6a2b0398a1321794b145ebab305495cdd19ed47fee9a52de55653c395cfcc5e,[506098007 748355018 748355003 723469001]
e6f5fa54a621e2f34609d8671199bbe479fc52594406154eae52376fbea9d7a6,[919786001 884319005]
e700215c13418c7850fc95a18c10e62aa2d26b4aaaaba09cfc794bee675dd535,[786304009 786304009 786304001 786304001 898918002 898918002]
e8141f60136afc99929c236d8b88737870cdf7551066f5a4cd9f80ca6f0f177e,[877137001 372860069]
e8326b454a7d410c8bc38cb315f6ce05f4c8116b49c00d93a3a6d0b12f9ccd4b,"[842000003 842000003 869379007 925290006 925290006 923758001 923758001
 863583001 863583002 803757015 925290003 925290003 898713001 898713001
 932798002 865929002 865929002]"
e8eae2ac2b35b683cfbdfd75fcd16b1f53d8b9869f3747d5258377fb56292f38,[832307003]
e8f7d1ffc5ad1b804946bf21adbae384328449ecb90362162665544eef22d1e2,[810170022 215589002 250099002]
e910bb293b255cedcc56ee1098fe058fe0d1c013118799a9ccd62c55c7f635f9,[933408002 857030003 554450036 563519018]
e930f99e31775196e48d3f024d6bb590002d3afd0c309ad02b1bde4f83950941,[916775002]
e94603145e404755e6b3418a9d525a7943a7a57a171eb4f07a3468136ffe06b4,[760084003 767423010 902518006]
e954c6eab9fe4834ce8064bc1febdbde9aee875d22e607f2f6c4d4b1256a5dd7,[934296001 867969003 448509014 767862005 685814001]
e980a66ffd8abb894a1627c0c1f734c8ed405fa0f8cc9e1e2c5aee97e6b7a1be,[910601003 910601003 827635002 929165002 903276001]
e997669b6a5b61ce29f5437454db0f948b216a18a1e78b4c517470e5b2aea298,[903913001]
e9d2043fe83d2782e6995e674f84bfb899e93c856ccedf8a195d5ce39d10424b,[882882010 882882001 865929007]
e9df036ee33c8d060c298991ede094b0ebfa0b087ce4c0ae1c28b5beef295f01,[570003070 903062003 572998009 871621002]
ea347e1271c2c518f75e63b3cede974805fd58fb641d4e5788f69923959bea1c,"[924243001 892455001 892455001 892455003 928210002 928210002 928210002
 924243002]"
ea585adf0fd4a9044fdc7635973c717c44b145c1cf502c38c3d5784c82ec7829,[864596003 509210020 757903038]
ea688c84161367588b9b7fe8d44af09be2d853d5283e25b5d1d2f0e587b867e5,[631536023 880784002]
ea847d3cf11922424c1e00d45e740e4e912229fa2fa83fcfc0137cf48f93b3b4,[783517006]
eacf75cb815000746f83de3138dc72a7c594f0445e6ed9535b9ba6a57b2755ea,[867948004 237347063 456163085 865935002 832520002]
ead42ce892a51982d7e427b84985f1e83f6bf87a4fc9cf25c777c48d66a10d9f,[935892001 865086006 536139069]
eb97785a4eb72e37285ddc72ae0828e0e5c5bc577930044314c96a837b9a80bb,[685814063 685814001 738713036 456163060 456163060 456163086]
eba9846546537f6df447ab9d1a00a7bd9f72ca032c51d0f6c8378f25407dfc81,[749974009 912100004 836130007 874587001]
ebbe6b4131880c8dbf4b8cad7064ceaa050ce614c9a1c7db674744906a176ae9,[877273001 918522001 918292004]
ebc13330e29eb3ba89100a47e5fe564ce7370a0e864a9fb4019535328de5ac54,"[929275001 902292001 936990001 927529001 904414005 933885004 902388003
 898713001 905614003 915225001]"
ec62aea6118e6af65a77a7d17ff3bbc405851555e5fa45079d0accfb550b1d18,[898596002 898596002 871710001 795675005]
ec68a66f646811e77071f8f863870827822134c3f264ad0ff99ceaac785b7f55,[933032001 608945008 608945008]
ec9f4e51b12ea114f52760b5cc90747fb1331949d42fdee68b177b45701268d2,"[832330003 832330003 832331003 832331003 812658001 812658001 812658001
 812658001 680391002 599580052 891066002 566140001 566140001]"
eccccbeb3fbd4bd7675390757e92ec5d6e0bf208686a2278ee5eef18d8eaf1b2,[918836001 896169002]
ecd9d59e62947ec86e564ab04f32f4d79465d4e95728b70c99e7a98b67213091,[919786002 866731001 915292001]
ed2e9836bb138f594bf53cb7aafce7f113132c710effdf82e856a3724c6b0b91,[694848010 557994015]
ed6fd473e36a9c89834325b9af274d3eebbee62521c442082638560879381244,"[821397008 894956006 809238005 910601003 910601002 809961007 769748013
 902802002 741040001]"
eda4b6c9cd1c5268d9e10a7307d9a0bbfdea43c9b3971a634344afb15104139d,[718968001 883686001 868066001 523488001]
eda6d6ef0de08431e060b0caeef0889d84659f29bc9c6fb0bdf6633c7c9e2963,"[887457002 907418001 919273001 884319005 757903024 886565001 874819002
 874819002 933032002 929508002]"
edc2175a24cca55edfe816bdb6af1d9f01235e4c4055f78cdaefd7d851dd4b20,[887535002 859743002 953450001]
eded6299bf75edf314b3b730bc1cf4a3f8d67b13f58d0fc1e179613da5de42fe,"[904416002 865939004 372860001 751471022 878183001 918516001 915529003
 918835002]"
ee42d2fbe3c55aa0251fcb8568e5a669e6d91f7e53cd40d3ce497e0e1821ab72,[928461003 928461001 928461001]
eec3d3a135a001e4025e572ec8d34e55da6639a014ce88c7da67e4fb49c5478f,[899122001 899122001]
ef1cfb96d9169c281be443193a71e98253a4c16e961f68c5b1bf5b8d2777141a,[822355001]
ef606694ca4b7daee4d9dc874af71561eccc98864b82414b6efd3f6062dda199,[816845001 873276003]
f0254922139aea5432956ee5ece49b4b20a331226cf4274042751eee62f1a74e,"[762846001 832309007 923813001 663568007 792469015 837249024 792469001
 762846006 850917006]"
f02d6946f973057dd5aaededcf4a444e00c4435675632b87bb378fb200091874,[865086004]
f076f12b2fa4be001617cd6d03438643e0098b0a0750885207cd1a5e59852bd4,[911870004 910601003 901330001 874754002 753692027]
f19395b28749cf03d1ff5ca59825811be9624ef5c6e23fe8535bd3a27854690d,[874819001]
f1ae5e103d40c8748e27b73cb4787e513525b32b33c52a1243889389ca71064d,[399061008]
f1ca5f9f8194af3e690ea1c7bc27af1e49513e326ebc58548cb64dbf7e54d75c,[904545002 918835003 918525001 739590041 833500002 864224005 745232002]
f1dbd7bb9bf8076038993f9a230ff5697e13e306c09781ed94f159633581b137,"[909370001 902518003 673677004 717490010 697564010 673677027 871997001
 908587001]"
f24115f41348bef3db391bff80a5872cc4dba53947da8ad350b433c07da477e8,[706016019 706016002 706016038]
f286ceb2962d77eb642b259d78adb04aca9730efc09292bccc47c48afa09c4c1,[801447001 898694001 759871011 759871004]
f2be7e2fac2d567095b09cd696c13ea5abfb4304bbcb1d2cb6c31f9f0cb606e4,[572998013 776850001 872292003]
f2cde676df05de51eacce72acf8fc9179845a0450edf37dee3a0ca42fb996191,[877744002]
f33342aa5c3b8b61b2bb28738629b30731b6a011a2045d47fdb59a82d0680c61,[781135005 816563005 788632001 779324007 826492005]
f344452152c029567c2f617b4b5bfea572ad623467b731c10179c157c936822f,[899749001 821417004 873678001 902518005 694848016]
f393f0dd09ad30d9f022bf178c7309c2b95c7f08f18cb1a423681f0471df123f,[758034001]
f3f44ea3ceabb2a92bd58c64c95356ad7c643b28fda54dc63106eb9464a86524,[715624001 715624010]
f3fbdc51eafc309af434ec060b7ebafd6fe78f52e96886cf4f4260aa4a9b6bac,[757903024 753475025]
f48708974ed846601d891646d889484dccb0a8949267d8af175cb09bb20e956c,[867948001 904567001 904567002]
f4d25ad33ff3ff6ee5307d60454eed0d9ecdcca5062820ea1f834e950c666ec6,[834063001 775414001 820032005]
f500634efb9117bfbe7b106e2e1c631acb69d544bd2bb1ca51a6e500c1c990e3,[917300005 917293006]
f53b4a4b3914289ab3152071baa07a1fb2b4a77736bfe75b5804a470b2f8d533,[933460001]
f5add0edca9d0e116ad67b01b47682172cccbb6b55463a86718b56379a66474c,[826498003 562245104 872537004]
f5dda6faa3323bda8921a41a13a7c49896021c2c519cb38f4abee56b6cbe4207,[825189001 792490001]
f6938e3c948a3b6f5fe553646152fbb595e2c4d77056e15f3d585d8c5cf9aa9a,[851110001 851110003 851110003 851110002]
f6c92caad5e4f72ec5480cff55f1d34fdef373ddf3d9d1e60432bdf55676fd68,[854794001]
f70590baf6774f84157feb27fc65f9adfd71f1eb3ebc4ceac58102c2828606d8,[885951003 894085001 821397007]
f7106906d9eb943409c6c1aff19163136913e2637afa3fd71d85817f8fe43539,[901330002 678942001 751471001]
f75b771e69338777b29b67834cc7ca0a8c95a23cb34bfb3756873a2d3baa7835,[762846007 921906003]
f7cec3597dc42bb0a5d2e619e8e11b52756ed36c23a6fc05a41d62ca669ab0a9,[891591003]
f7d53ad5c341ae2c3e267145bdca3d20fb997a644d9b173aa5b57571adfd184f,[237347045 911870004 763988011 893133001 606395026]
f8245f347cc77c6dbd8d7972177506d848660e8dcc2653e4b128d856563669f6,[768913002 757884010 904414005]
f84b8669a40281305c1ce33595f186a92a6c140f615f2db4dc9c3256c0964ec6,[797988002 778064003 854602008 880515001]
f903e5ee2ac0eba66b826097c262c072593b66269b051ac269f4dfe2d2e1a838,[685814003]
f947cacc4c6e994c2b3abc881bcf5db916bdff177365a4cbc64c2aee3f7de176,[859423001 759814010 806388003 806388018]
f94911e6943f67b20b0a01e5e7fe0cad6a6a7403c22ad3d631c9a791ce08c47a,[881577005 916468001 842605001 868054004 827907001]
f9cbe98653de59d385b3d46729092ade39f91b3bf15211445b1725fb7a91f223,[547780003 759814022]
fa33188f6733cc2883e2d83ecc16d513c9917c54ec4df50550f46f6492158b37,[923460002 910292002]
fa44ab89936399214eb0522c22214d708c46c7fe8a8864f4636f5b8871816959,[908081004 874937001]
faf6fd8be530b34109b8a42ce577e1d96759a149d0cd8579c7ee93e27fa98dbe,[923028002 918522001 923727003 927529001]
fb0340cff2a09668f4ef1b78e4baab705301ad7517bed7515a5fb946cc600588,[706016003 914441005 706016019 934128001 797988002 897568001]
fbf587600f67d27c0dc7b375a4a1da1bf9aa746b330409fe148e2cc1ebf4fb5b,"[901965001 783346023 927922003 783346017 770315010 770315007 921378001
 894288001 894288001 894288001]"
fc8bc2ae172d8aab2b8857f07abfb4f3af1bb3385658818f740618165924eea5,[872537002]
fc9d592b8bb565f534ed85d0a4ca0e11aab9f8ca76a66fd1e795a1b503bbf002,[685813003]
fd0b0bf626ce281ea63a1d4da6644bb503dd22b10534759e49b761004e7ab0c8,[794321007 516859007 880553003 880553002]
fd366e96dabd72d6c0acb748d8a4004db25c6a8adcb0cd33c67ee1033da77622,[899749001 914441003 874122003]
fd4037c4e421fd31a74ffd9c0cdbcd43ba26561afef57189e25b9af02ca5da1f,[776179001]
fddef481e1e792752bb5b7243c1345cb0379a74c64722d7a321a9cdae7d893a0,[621381014]
fdeceecdd7cd340729540380a6620d1c6bfe28334b01d56578299980b9bbc132,[909370001 929042001 896152003 915487001]
fe87635d49aad114163e5851d38502b66efc9134c43b8a6084c5deb711d25a9d,[751471038]
fee7485ba543aa789ea1bdc9c6ed00bb273c61a45e1822074efb6c7283209f80,[877845002]
ff4320d957ecc80e48dc52c8f869aac647b0518dce8a596b1141e6f2fc8c3f45,[809238001 448509001 933989002 822017002 929744001 922037001]
ff60b00bd3aa3242c25ae3d7b711407c8c2ad5e49cdacb0f983e65273a96bc33,"[825720004 456163086 909869001 822043002 919786002 831269001 867994001
 916058002 767423001]"
00146865a0a8961fe6df0be427cd97a0779fc08056799989fd24efbd09ee1bc7,[912100001]
003c7659f687891c4e8136f49282c18ad0af01b437104ad1041366986eb3bf51,[884520001]
00af6a9c314fcfdef484369fee0e6b9246fa2974477a72581d97b1e0c872bf49,[753512001 636207006 753112005 664647037 805765001]
00cda256c3dfb85f9c8827100f51f54c0453f98657439bb74a05b6cd11bf0505,[906169002 673677002 909014001 673677022 873217001]
0105f638a3d98cd1918028de84d296e2ec5f075d5ccf3ba662beea5b8d5d0802,[685813043]
010aad31a639658b29cd1be40c76d29eca7542dfc3ccc6ead028158d8a81d104,[852174001 868283004 754238024]
013151a56d6ffff2c275907e7a1f00b2b4e047fbe33afb8239725bc2e4835f91,[843614015]
015d088b0f2a0011d730a1c5432726a12ec6e7a6757028955f984c23d82f3dcc,[909817001 909817001]
01a2ef3ec9137722900150739437888fb177b059be4140fd303186125af2b6b2,[933032001]
01ec47d374fefca468b518f1a5add7f9013d7c5b543b80d8e47a1cecfbd23360,[909370001 452818031]
0206e777a6067e9ffdb695f69404eccfcd807fa514949a9adab132c9a251931c,[896169005 918836001 896169002]
021610d673b2a99b033059865f184f1ba82d0908d6f2b964d986afac7e43409d,[757596001 754362006]
0246b001eb753ab92ce97f691cd45ad23a232659a4fd5576f533dde2c53617ee,[915529003]
02b21592cae9daae8dc7f99c967fc28a7ea126788cfb8601e2b89bfb8bf6bae9,[750422041]
02c682098f50a5d2e5a6477e8b88d0715f4c5a768db5d20ebdc65bf134f4e97a,[871517008 570002073 570003056 917606003]
02efdd779bad406a6dbfa3666dbfcd36be0de25dd69ded97b8514cf001935992,[536139068 785060003 906097002 874719001]
03b61fe6e4281b006d4ee88bc4d195456c5be1d663fc8c0a28ae79c47322ec1b,[921906003 889460003 887761004]
04a061bf93c7093b843d7b457ac00fd8f6b2601bf1a70da32d330f1f5e180f87,[872537004 689009002 563204001 599580072 684212002]
04fc7cdf8019da3a00c16e26b5cf0ec00cae750012af21cbd3199ec9bf5babd3,[568601026 574109029]
0529831e879b887654b84114705789dac401699fef191d7761932b398c2c4019,[869706006]
05f0b894ffbbbfd7d7aae0b01a064df44c5752cdee30b1cf52a14c579f77a0e0,[568601006 156231001]
06134ab3a21a1957bff19d3895a14a94bc37e51d7704d97e80bba0e8d75d8359,[916256007]
0624357bfda06f8c888f998eb358fec718250feb1ecf3f63fe747a5e63aa7da6,[874113026 875272012 570002100]
0635ff7a16e4d812059bef8dfc2638cbcff6acb72fda854113a59d6737396a2a,[905889002 914805006 935840002 705021003]
065b3fa2abd4b400907a674bb0b35b9bad640aa4afeff7092c39df8d49be1b06,[542402001 673677022 884319005 903089001]
06d63e98a3b52cc7822d7c67533abad2e9c7fa67da6703f695fe70a63d923185,[664074030]
07195cfb5055099d3acf9de00f94f1f511fc83e49655faa8f597c79d4fe12cfb,[778064029 784926001 778064001 784926014]
07b7f72be61146c8b08c60e0b37ca0d84207504cc6b04b2039339978fabdd84f,[865799006 910601003]
07f7ce70780f2b7944af286cb344235ad3217a6b4231538f14b45dd8bc862c8d,[868874004 829646002]
084d5113f825535479d7feafbf6b06df48860a43a129888fa1750fe9e23bff77,"[931769001 456163086 920453001 898694002 456163083 573152031 712660002
 903320001]"
086fbfa3e535b2cce85388b333b6a693556b1817c6e13ee40fb1fd30c687028b,[685814003 685814003 685814033]
08af47069be4793cd1bb9d126e926253d800797c06a33450b5296554a0c93385,"[751471039 903824002 538699007 904416002 828067003 909888001 568597007
 801768001 828067001 873884006 831282001 673677022 751471038 538699007
 859743001 611415034 783346018 828295001]"
08ed8399bf8cabe68a11680e538d44f24701fc52b600a21fbdfa454e21dab83a,[903913001]
092b4d4c70e00dff72f1a2e29a7322fd2a286d8fb2f9c4e61068019e2ca96144,[677930037 813451005 781135008 677930066 706016015]
09375b6cab769dd7d6f38f8c344b0d82b3d5a251ef86018d4ff71e1265c35699,[894788003 912460001 880553002 532138001 918725001]
094456af782374e0e50ae1c912ff1e10ca66cd44471d20d575bf21d35cecc039,[891591003]
096ae15752430bdbcbaa55ab04236bdced560bd3cfc8896184eca1eafc6ee61d,[896152002 942187001 896152001 930380001]
0ac2ed4e695125edf1b5b5008d92f12fc5c94392bf4d9b0bb90fc4b9db899037,[754362022 910220002 910220001 884657002]
0af6f9def1bf7ee861a1355dea309ac158161c48ec913c8a4d8bc33f40dff2cd,[563519008 563519018]
0b2f1d56403f22b01fc7d1b46abc1e5f23206f5f2805d1e3e64e89a30d911b77,[916468001]
0ba4ed0b57e62b2cc18ad150b5ec0cc5f64de2c3b339b6d58f679ab3a86a4582,[872648001]
0c180a917b1bff7a63c450cb9589590e8a384f7e4e39cab557e6ee84720e8864,[924040002 909014001 913340002]
0d3caef6ca281adec33ec69b6b00ff8848f743ece0a9c2912a3851dfcc83cc0b,[803757014 803757014 803757014]
0daf204b874e494a8d8fc02e227a92bd88cce11ae9568a04dbfe4dfb79c70648,[899749005 925666003 886667001 899749004]
0dc7acbb8bcced6b16093c1413a25aa18ebd7870a5e99ba54405f0f80849c61c,[842028004 783707109 776850017]
0dd750425e1d08f10610712bd6d6e74a7c86bb57e22e960d9686ddf8dcc8b56e,[816083001]
0e154dcd8e878389afb0817c7e3cfbebaeedffcc489a1b314525aed4967b01b3,[803969009 894293002 883808003]
0e1f0a7e3d8623a4db74bce3efb2ea610278bc715797e62468dc896d8cb24584,[887464002]
0e2f11487cbf8e2bf4f0a86c465e5dd3b7920984ca53769f1405a33329b93550,[918292004 918292004 751471001 751471001]
0e301af4e5d6c7ae5ed57da225e58e390167518d9cc7b756d7252cf0656f229c,[806241008]
0e32f63c0e844c20c17a92cc7446708935f190b121e0e559214376b6e4b17c71,[898439001 879605001 920610005 875635003 918892001 879605003 875072004]
0e757c513603c694ea5af4bd6204d07fa49d6a6870dfaa48bca3ba5d82161e3d,"[834063001 516859007 567535019 883693001 796454005 534164001 870193007
 886039002 412370001]"
0e9c49b41b5b5a7de25fc7235eaf845d7313f13ea2098965deeeb6200497e181,[818621006]
0ef7622e784af141d3aa96b16bc7dd8bbb21361073adfa028525899aaca16728,[867966002]
0f6c2b0859db288e05de3e01fd208ff513364af7c8cec04fb38d4e6d96b72af2,[751471038 751471038]
0f8da917a75857d76ed7b851352c555153001321484d602fdf7fb56cd9b52920,[911870004 911870003]
0faf690d3046a11d9e2b5395421b5c1726fcbf28457e5bf713ce594ab6e0d3eb,"[775382001 838951001 810169017 754792004 851936011 810170016 810169020
 717490008 850996002 905070001 869284001 834063006 883307004]"
0fd44fe7679462ee7fe3ffc74fb452b3c7bf156f09e84137a51b2be07e5d58c2,[762143010 762143010 762143010 762143011]
100f22d10422479a377fb88f73264fee0b61908b2267dd1100ea3d40c18beab1,"[898694002 914351004 861803014 929388002 903773005 865086006 730683054
 918836001 865799006 762846008 861803001 868195004 781613006 886862007
 572797001 902992001 759469001]"
10343ac1659aad45504d7d5d3dbb85998ef87709ac7bc2355ba56ac8e01bb820,[915529005 863583001]
1077babd6b1281d410407ae0723e5b7595c6604aed219cab52af2ae37ad36940,[831939004 864437003]
109e35a4f5b38a98b396010f811779a03195b4170dedf2c4cf258a23c7d81bfd,[852442003]
10c4242bfb61ad39561f261c27c74a9de6b31aae885673b4fd0e6669f62167fa,[865926002 700701001 794575002 869379007]
10e99d5ca889afa4ee95c5379b842a084409ac23e438e94df737582b3ee50831,[874110016]
111310915c328543e70930aeba9de36ca6fa5e5b8ac04e8dc85255ef010e0f4d,"[903517001 827792001 811993003 715255012 301227019 543548003 301227002
 624684008 564358062]"
112d68ffc4f4b3ad9e04ade49841f8ba2c11e50f36d23fc276a3003497f5286b,[664074059]
11faba1bea99234ae5c5ff2460d223bf668b8076a1200b9c4d4371860acf5822,[788843002 631536040]
1202dc3b2c2a50cccb9796b03fdc67058a3601eb2b8a07d171129b7914dd0449,"[399061008 243937001 243937001 201219001 297078001 717157001 297078005
 240561001 240561001 457466001 873279003 341186001 341186001 200182002]"
121cfb589e5054b65f0963ed1c813d44a9e6475577f9bd5d36381bf792778f76,"[865917002 898694001 818754001 857440006 761269001 857440002 857440002
 579541075 818754007 818754007 579541086 791587018 818754004]"
124aa7c8c42f41e44acc40e09787074f7c4d775275f8354cf1312594203eb34f,[924243001]
126024b9bfab3321d7f33a61c4898892de52814332e6e20912524167b1863c3e,[816083007]
12c4c0c244d6c102354feeab5fca78a3c4582a5cbc2587a16537b0045bb0e5ad,[759871025 759871003 715624052 682550002 909924001 715624013]
13718f004a05b5042305d5cc46fd44a14ac4aef64f6a5a45becc97d14796a609,"[887757001 887757001 893141001 898694002 688728023 878190005 878190003
 878190003 918603001 893141002]"
13b04456aebb33f7c363606bd2ef2e6d9bf82dcb7e58823a6cb6f7e96599a1be,[736923009 399061028 736923003]
13c1efadca8b2aea848025cd98ec98e93702ad042f48578f9171be7cc26c59ce,[556539010 913688001 898694001]
14129dab90e2d8bed4c57c11f060d07e16b3dc668f360a4ffd5264ea2bfe235a,[897089003 924243001 785034009]
14b410db013d72114289a25f1743234d605424d47f1010cba1311b87dfa61ff5,[547780002]
15cdfac6cb955c52db3a0a42ca7356b33d097b8e7d2c89930989c50eb0655274,[720125040 805000010]
161d7eb7da86f133137548251559df23ab9b988d82fd626f718481c415d763cd,"[556539028 807241052 556539036 556539001 914441001 877961017 807241057
 749974001 877961002]"
164fe766cc79c00f551437413da6be18bbc54f6402d6d765f0233f01e12bb6d9,"[859805007 865076003 554598003 568601007 568597007 610776103 822238001
 554598063 253448003 673677023 568597023]"
16cc32ffaf7f36c2ebd92abd9b80385e4c4e73e26a8e6c37fb7f6a8e10eacc8b,[932243002 921226007 903790001 919273004 868164001 903851001 712660006]
16d5abde2a0bf49da44aa9974243abdbb5dcad922387fd6e5514a7c8cf2db2e8,[914441005 873679005 536139070 536139070 865932001 512989023 914441001]
1752e9daf4e6adb1b67b95047888770c7dfb8e0fd2dbb2b8007ef50448f0c234,[902802005 894293002]
175e4b9bfb49ae9d9a827f461bd94a1bd924eea68567719c17b67fd0d19a1d3c,[876144001]
17ade689a32d89a740268182f23ca7231f86712773d5ef91df9a84e307676edf,[895569001]
1836cbdd549b51af0f2f1ac93579bca8d1b79903f49b3ecb2c98292350133fe4,"[908081004 863646003 887757001 767423011 863646004 757903024 911870003
 757903038 873274002]"
19ab3973367653de4cf5c77bc66ddcd20704c777bf85944be2d96129d8299325,[903824002 881577002]
1a34723c27ab2464c9b8a701b5c9269c4780f90eac802ff4992f73201a9919cc,[893768001 914441004 872506001 511105002]
1a5fb5720e49c993a5ce8b5cc9f8a800444ad8cfcaae434f35636e3f76d3dc35,[874819003 874819001]
1a9e43c45d792c7a7be2c37340105b8cea28e0ccb71a645defa8b29013e93188,[802459001 682550002]
1b06f7d4eeea3095d25527d31552ad7a141bf2ceb630e20a26b8c73442eadff1,[896152003 902419001]
1b45156535025496888efa03485263c9c2f9de7a58a15a1048f6ac35745e1378,"[865981001 865981004 730683036 852584006 893644002 818768006 372860001
 865980002 862453001 821513005]"
1b7bf1a5796cb12a8ce72c34632ee5a1798791be9879fd9f4f39f4bc348de4e0,[829185002 810557010 855531001 887715001]
1bb78c5cf3551a0321495a5e610ea49dfe82686a72a92bb8531242a23c63f5e0,[915526002 906169002]
1c9b0c848fdd8ac8962fee02b4b129ef16d52b27eae1706d3fe5d87bc560a9af,[816083007 898860002]
1cbf2669786b9fa7f0cffac5947b7469d36623886f184351f1460783cd9e1ac9,"[688728018 685813039 759483001 812004001 688728023 711053027 620197065
 889000002 814570002 935858002 739679013 824490006]"
1ccb20fa6fddf2450aa6b7a81f1398ceebbd4876138ee18c099aaa12065d2525,[912100001 873276003 579541001 918517001]
1ccc098492e955f922305ccd2ca2d8914437cc35471670d64684bfc716a89546,[903926002 875329002 875329004]
1d3f8560fe99ae5991dee6a011fd7c9bbb199b8cf43d4973689a92d2c29d4f3e,[752689002 907957001 837249024 570189002 889870001]
1d43a5feb0ce0d39ccd779a5d7666095d00a3bc4d007bb4ec386d3e4cf9bc091,[730683050 804992017 852584006 905957001]
1e421533bfef2ed08c9101b116177b8ba0fa570bcf93d831dc2df9023f31e9e7,[752814021 835348011 751471038]
1e6b4baae7f200a2e88d064e8dfe124c9169dcfdb47b2633973b0c5e4f5be338,[861778001 804992013]
1ee130a84e22147fae798df95412fe261811dbfa3e04121b7e3916df9df6e221,[497640002]
1f0128255414cec8c0dd1e36ff0c6c7aebf18e546bf61133d309b600e7bd6413,[743840018]
1f15715adbf36b609c2007f084f102ff3ea58bbacd649d313d6dbffd4c056b50,"[875329002 610776002 718278019 677930037 841383002 841383002 803070021
 762143009 803969007 718278004 909869001 610776074 610776001 784926014
 372860024 767032001 784926001 803083002 563519018]"
1f200a4dd01d111cd3fae5dc3758fd3e61be6d175f8d426bf9947eb1f3df13c8,[822344008 926285001 694848016 862970004 916256001 506098006]
1f5cb0c50dc56b12d16e29e93d2f37742b501e650ce92b4acbc4765102c24e95,[798579002 798579002]
1f6d378b5c4b9328383ccc696b1d8871cccc87606871b2354227bfded0a984eb,[706016015 706016019 399223033]
1ffd2d3da55826ebda3819afda26a6d08ffd480dbba3e735e102082afdecf7e3,[868053001 868054004 767423013 322017003 826209001]
2096a5544244f21558f04cef1ac5089c845384a2ca9e6927bd94d91e63e51c72,[872537004]
209f9e009f72f5261fe6fedd6f0db28938b0a1ff0473972c921159f3e8f8ad63,[803468002 783707168 783707168 783707168]
20ad449826d73233604259c97fe6badac0f1111693a9802ed4018d5c3d77341b,[881942001]
21063fbd5704d9166688157a52f45b6e4177ced2bdf4c31abb71510e8472b7ea,"[412370001 839523001 834063001 810169002 810169003 899972001 899972001
 843940001 924988001 933802002]"
21099984c65d67bac209e98f5d81b2e52630c3c786f819ff448ea5151c422d00,[684824006]
21143035a85c7d1ef8f0c73dec5189d583eaa83744605cf7dc823a17c41b7a72,[867407002]
211bf42419834eda27a30ca7833c52777a1d3c84caf2cc455603c717c7ef99bf,[898596005]
22314cb79a03ce4477c2704274b4bae64aaad5fd7e3f80a7cdd90c1cc803ac68,[918443002]
225b7980e73cf4be96ddc8fd8eee3e5b380f42d4b02d109c11b03a77e08efe7a,[909081003 896342003]
227ad09664c28b653ac592c6cdcb42d9a7edb1463317805f69e5cab5cf4a62b2,[922625003]
